8,6,28.7,28,2.7,0,0,aug
3,4,21.7,40,0.4,0,2.47,aug
8,5,26.8,25,3.1,0,0.68,aug
8,5,24,36,3.1,0,0.24,aug
6,5,22.1,37,3.6,0,0.21,aug
7,4,21.4,38,2.7,0,1.52,aug
6,3,18.9,41,3.1,0,10.34,aug
2,5,22.3,46,4,0,0,aug
8,6,23.9,41,2.2,0,8.02,aug
4,3,21.4,44,2.7,0,0.68,aug
3,4,20.6,59,0.9,0,0,aug
7,4,23.7,40,1.8,0,1.38,aug
2,4,28.3,32,4,0,8.85,aug
3,4,11.2,84,7.6,0,3.3,aug
2,4,21.4,42,3.1,0,4.25,aug
6,3,19.3,39,3.6,0,1.56,aug
4,4,21.8,53,3.1,0,6.54,aug
4,4,22.1,54,7.6,0,0.79,aug
6,5,19.4,55,4,0,0.17,aug
2,2,23.7,24,3.1,0,0,aug
3,4,21,32,3.1,0,0,aug
4,4,19.1,53,2.7,0,4.4,aug
2,2,21.8,56,3.1,0,0.52,aug
8,6,20.1,58,4.5,0,9.27,aug
2,5,20.2,47,4,0,3.09,aug
4,6,4.8,57,8.5,0,8.98,dec
8,6,5.1,61,8,0,11.19,dec
4,6,5.1,61,4.9,0,5.38,dec
4,4,4.6,21,8.5,0,17.85,dec
3,4,4.6,21,8.5,0,10.73,dec
4,4,4.6,21,8.5,0,22.03,dec
4,4,4.6,21,8.5,0,9.77,dec
4,6,2.2,59,4.9,0,9.27,dec
6,5,5.1,24,8.5,0,24.77,dec
6,3,4.2,51,4,0,0,feb
3,4,8.8,35,3.1,0,1.1,feb
5,4,7.5,46,8,0,24.24,feb
2,5,23.4,40,6.3,0,0,jul
7,6,12.6,90,7.6,0.2,0,jul
7,4,22.1,49,2.7,0,0,jul
7,4,24.2,32,1.8,0,0,jul
7,4,24.3,30,1.8,0,0,jul
2,5,18.7,53,1.8,0,0,jul
9,4,25.3,39,0.9,0,8,jul
4,5,22.9,40,1.3,0,2.64,jul
7,6,26.9,28,5.4,0,86.45,jul
8,6,17.1,67,3.6,0,6.57,jul
7,5,22.2,48,1.3,0,0,jun
6,4,14.3,46,1.8,0,0.9,jun
8,6,15.4,45,2.2,0,0,jun
8,6,19.6,43,4.9,0,0,jun
6,5,10.6,90,2.7,0,0,jun
6,5,20.7,25,4.9,0,0,jun
6,5,19.1,39,5.4,0,3.52,jun
3,6,19.2,38,4.5,0,0,jun
3,6,19.2,38,4.5,0,0,jun
6,5,11.3,94,4.9,0,0,may
1,4,19,52,2.2,0,0,sep
7,4,17.1,53,5.4,0,0.41,sep
3,4,23.8,35,3.6,0,5.18,sep
2,4,16,45,1.8,0,0,sep
2,4,24.9,27,2.2,0,0,sep
7,4,25.3,27,2.7,0,0,sep
6,3,24.8,28,1.8,0,14.29,sep
2,4,12.2,78,6.3,0,0,sep
6,5,24.3,27,4.9,0,0,sep
4,4,19.7,41,1.8,0,1.58,sep
3,4,18.5,30,2.7,0,0,sep
4,5,18.6,24,5.8,0,0,sep
4,4,19.2,24,4.9,0,3.78,sep
6,5,21.6,27,2.2,0,0,sep
5,4,21.6,28,6.3,0,4.41,sep
6,3,18.9,34,7.2,0,34.36,sep
1,4,16.8,28,4,0,7.21,sep
6,5,16.8,28,4,0,1.01,sep
3,5,12.9,39,2.7,0,2.18,sep
6,5,13.7,56,1.8,0,4.42,sep
1,4,24.2,27,3.1,0,0,sep
5,4,24.1,27,3.1,0,0,sep
6,5,21.2,32,2.2,0,0,sep
6,5,19.7,35,1.8,0,0,sep
4,3,23.5,27,4,0,3.33,sep
3,3,24.2,27,3.1,0,6.58,sep
7,4,21.5,28,4.5,0,15.64,sep
4,4,17.1,41,2.2,0,11.22,sep
1,4,18.1,54,3.1,0,2.13,sep
2,3,18,51,5.4,0,0,sep
4,3,9.8,86,1.8,0,0,sep
7,4,19.3,44,2.2,0,0,sep
6,3,23,34,2.2,0,56.04,sep
8,6,22.7,35,2.2,0,7.48,sep
2,4,20.4,41,1.8,0,1.47,sep
2,5,19.3,44,2.2,0,3.93,sep
8,6,15.7,51,2.2,0,0,sep
6,3,20.6,37,1.8,0,0,sep
8,6,15.9,51,4.5,0,2.18,sep
6,3,12.2,66,4.9,0,6.1,sep
2,2,16.8,43,3.1,0,5.83,sep
1,4,21.3,35,2.2,0,28.19,sep
5,4,10.1,75,3.6,0,0,sep
3,4,17.4,57,4.5,0,0,sep
5,4,12.8,64,3.6,0,1.64,sep
5,4,10.1,75,3.6,0,3.71,sep
4,4,15.4,53,6.3,0,7.31,sep
7,4,20.6,43,3.6,0,2.03,sep
7,4,19.8,47,2.7,0,1.72,sep
7,4,18.7,50,2.2,0,5.97,sep
4,4,20.8,35,4.9,0,13.06,sep
4,4,20.8,35,4.9,0,1.26,sep
6,3,15.9,55,3.6,0,0,sep
6,3,19.7,39,2.7,0,0,sep
1,4,21.1,39,2.2,0,8.12,sep
6,5,18.4,42,2.2,0,1.09,sep
4,3,17.3,45,4,0,3.94,sep
7,4,15.2,64,3.1,0,0.52,sep
4,3,15.9,53,2.2,0,2.93,sep
6,5,21.1,35,2.7,0,5.65,sep
6,5,19.6,45,3.1,0,20.03,sep
4,5,15.9,38,5.4,0,1.75,sep
4,5,16.4,27,3.6,0,0,sep
6,5,16.8,47,4.9,0,12.64,sep
4,5,13.8,77,7.6,0,0,sep
7,4,13.8,77,7.6,0,11.06,sep
3,4,14.2,58,4,0,0,jul
4,5,10.4,75,0.9,0,0,aug
5,4,20.3,42,2.7,0,0,aug
6,5,10.3,78,4,0,18.3,sep
6,5,15.4,57,4.9,0,39.35,sep
8,6,21.1,54,2.2,0,0,aug
2,2,21.9,42,2.2,0,174.63,aug
6,5,8.7,51,5.8,0,0,mar
4,5,5.2,100,0.9,0,0,jan
5,4,19.3,39,7.2,0,7.73,jul
8,6,16.2,63,2.7,0,16.33,aug
8,6,28.2,29,1.8,0,5.86,aug
9,6,20.5,58,2.7,0,42.87,aug
8,4,21.3,44,4.5,0,12.18,aug
2,4,20.9,50,2.2,0,16,aug
3,4,20.6,55,5.4,0,24.59,sep
5,5,11.6,48,5.4,0,0,mar
6,4,23.3,34,3.1,0,28.74,aug
7,4,23.3,34,3.1,0,0,aug
7,4,7.5,71,6.3,0,9.96,feb
8,6,20.7,46,2.7,0,30.18,sep
1,3,21.9,43,4,0,70.76,sep
2,4,15.2,19,7.6,0,0,mar
6,5,5.3,68,1.8,0,0,feb
4,5,10.1,62,1.8,0,51.78,feb
4,3,20.4,55,4.9,0,3.64,sep
5,6,24.3,33,3.6,0,3.63,aug
1,2,25.9,32,3.1,0,0,aug
9,5,28,34,4.5,0,0,jun
9,5,28,34,4.5,0,8.16,jun
3,4,22.8,46,4,0,4.95,sep
9,9,25,36,4,0,0,aug
8,6,21.3,41,3.6,0,0,aug
2,4,21.8,34,2.2,0,6.04,sep
2,2,27.9,27,2.2,0,0,aug
6,5,17,67,4.9,0,3.95,sep
4,5,14.2,46,4,0,0,feb
4,3,19.9,44,3.1,0,7.8,sep
1,4,23.4,31,5.4,0,0,jul
6,3,14.7,42,2.7,0,0,feb
7,4,8.2,53,9.4,0,4.62,feb
9,4,22.8,27,4.5,0,1.63,jul
7,5,26.4,33,3.6,0,0,aug
5,4,24.1,50,4,0,0,aug
8,6,27.5,27,4.9,0,746.28,aug
6,3,26.3,39,3.1,0,7.02,jul
6,5,13.8,24,5.8,0,0,mar
2,4,24.9,42,5.4,0,2.44,aug
2,5,24.8,36,4,0,3.05,aug
8,8,26.2,36,4.5,0,185.76,aug
2,4,30.8,19,4.5,0,0,aug
8,6,29.3,27,3.6,0,6.3,jul
1,3,22.3,48,4,0,0.72,sep
8,6,26.9,31,3.6,0,4.96,aug
2,2,20.4,56,2.2,0,0,aug
8,6,20.4,56,2.2,0,0,aug
2,4,27.9,33,2.2,0,2.35,aug
1,3,26.2,34,5.8,0,0,aug
3,4,24.6,44,4,0,3.2,aug
7,4,19.4,45,3.6,0,0,sep
1,3,23.3,40,4,0,6.36,aug
8,6,23.9,38,6.7,0,0,aug
2,4,20.9,66,4.9,0,15.34,aug
1,4,22.2,45,3.6,0,0,aug
2,5,23.8,51,1.8,0,0,jul
8,6,26.8,35,1.3,0,0.54,aug
8,6,14.2,73,2.7,0,0,aug
2,5,23.6,53,4,0,6.43,aug
1,3,19.1,46,2.2,0,0.33,sep
5,4,16.2,58,3.6,0,0,sep
8,6,25.5,29,1.8,0,1.23,aug
6,5,10.9,64,3.1,0,3.35,apr
1,2,14.8,78,8,0,0,jul
2,5,16.2,58,3.6,0,9.96,sep
5,5,17.3,80,4.5,0,0,aug
6,5,19.1,70,2.2,0,0,aug
3,4,8.9,35,8,0,0,mar
7,4,10.5,77,4,0,0,sep
7,4,19.3,61,4.9,0,0,aug
4,5,23.4,49,5.4,0,6.43,aug
1,4,11.8,88,4.9,0,9.71,aug
7,4,17.7,65,4,0,0,aug
4,5,17.4,54,3.1,0,0,aug
3,4,16.8,56,3.1,0,0,aug
3,4,17.9,48,2.7,0,0,jul
2,4,16.6,59,2.7,0,0,aug
1,4,19.9,50,4,0,82.75,aug
8,6,18.9,64,4.9,0,3.32,aug
7,4,15.5,72,8,0,1.94,aug
2,5,18.9,64,4.9,0,0,aug
8,6,18.9,64,4.9,0,0,aug
1,4,14.5,76,7.6,0,3.71,sep
6,5,4.6,82,6.3,0,5.39,feb
6,4,5.1,77,5.4,0,2.14,feb
2,2,4.6,59,0.9,0,6.84,feb
6,5,10.2,45,5.8,0,3.18,mar
3,4,11.2,41,5.4,0,5.55,mar
6,5,13.3,27,3.6,0,6.61,mar
6,3,13.7,33,9.4,0,61.13,apr
5,4,17.6,27,5.8,0,0,apr
4,3,18,40,4,0,38.48,may
8,3,14.3,79,4,0,1.94,jun
9,4,24.5,50,3.1,0,70.32,jun
4,3,26.4,35,2.7,0,10.08,jun
2,5,22.7,40,9.4,0,3.19,jun
4,3,27.2,28,1.3,0,1.76,jul
4,3,26.1,45,4,0,7.36,jul
7,4,18.2,82,4.5,0,2.21,jul
7,4,22.6,57,4.9,0,278.53,jul
9,9,30.2,25,4.5,0,2.75,jul
4,3,30.2,22,4.9,0,0,jul
3,4,23.4,40,5.8,0,1.29,aug
8,6,31,27,5.4,0,0,aug
2,5,33.1,25,4,0,26.43,aug
2,4,30.6,28,3.6,0,2.07,aug
5,4,24.1,43,6.3,0,2,aug
5,4,26.4,34,3.6,0,16.4,aug
4,4,19.4,71,7.6,0,46.7,aug
4,4,20.6,58,1.3,0,0,aug
4,4,28.7,33,4,0,0,aug
4,4,32.4,21,4.5,0,0,aug
1,3,32.4,27,2.2,0,0,aug
1,3,27.5,29,4.5,0,43.32,aug
6,6,30.8,30,4.9,0,8.59,aug
6,6,23.9,42,2.2,0,0,aug
4,5,32.6,26,3.1,0,2.77,aug
3,4,32.3,27,2.2,0,14.68,aug
6,5,33.3,26,2.7,0,40.54,aug
7,5,27.3,63,4.9,6.4,10.82,aug
8,6,21.6,65,4.9,0.8,0,aug
7,5,21.6,65,4.9,0.8,0,aug
4,4,20.7,69,4.9,0.4,0,aug
2,4,29.2,30,4.9,0,1.95,aug
4,3,28.9,29,4.9,0,49.59,aug
1,2,26.7,35,1.8,0,5.8,aug
1,2,18.5,73,8.5,0,0,aug
2,4,25.9,41,3.6,0,0,aug
1,2,25.9,41,3.6,0,0,aug
5,4,21.1,71,7.6,1.4,2.17,aug
6,5,18.2,62,5.4,0,0.43,aug
8,6,27.8,35,2.7,0,0,aug
4,3,27.8,32,2.7,0,6.44,aug
2,4,21.9,71,5.8,0,54.29,aug
7,4,21.2,70,6.7,0,11.16,aug
1,4,25.6,42,4,0,0,aug
6,3,11.8,31,4.5,0,0,nov
